vx,vy,vz,center_x,center_y,center_z,num_points,base_label,label,eig1,eig2,eig3,linearity,planarity,scattering,anisotropy,omnivariance,gaussian_avg_mahalanobis2,gaussian_center_mahalanobis2,gaussian_avg_euclidean,gaussian_center_advantage,shell_avg_residual,shell_center_residual,shell_avg_radius,shell_center_penalty,occupied_face_count,occupied_face_ratio,opposite_face_pair_ratio,normal_variation,occupancy_asymmetry,planar_context_penalty,corner_context_bonus,junction_neighbor_count,junction_cluster_count,junction_entropy,junction_dominant_fraction,junction_orientation_dispersion,junction_score,junction_mixed_relabel_score
5,12,-2,5.500000,12.500000,-1.500000,20,linear,linear,0.066013,0.001188,0.000000,0.982002,0.017998,0.000000,1.000000,0.000109,1.451675,200.015551,0.218218,-198.563876,0.466702,13.218848,0.991306,12.752146,1,0.166667,0.000000,0.193030,0.333333,0.026756,1.027258,13,3,0.831393,0.431319,0.620642,0.652907,0.563153
5,12,-1,5.500000,12.500000,-0.500000,35,planar,junction_like_mixed,0.105167,0.084111,0.000230,0.200216,0.797594,0.002190,0.997810,0.012677,2.104138,32.665804,0.419201,-30.561667,0.606237,3.352995,1.601028,2.746758,3,0.500000,0.000000,0.098492,1.000000,0.215108,1.632965,19,3,0.880795,0.295627,0.569963,0.754878,0.761364
5,13,-1,5.500000,13.500000,-0.500000,20,planar,junction_like_mixed,0.078883,0.025826,0.000491,0.672597,0.321173,0.006230,0.993770,0.010004,2.165726,83.070307,0.285683,-80.904581,0.379412,6.468385,1.164780,6.088972,3,0.500000,0.000000,0.026089,1.000000,0.149067,1.535220,25,3,0.877004,0.298240,0.526561,0.751610,0.752663
5,13,0,5.500000,13.500000,0.500000,28,planar,planar,0.081683,0.047310,0.001286,0.420801,0.563459,0.015740,0.984260,0.017064,2.439353,39.108558,0.332740,-36.669205,0.718699,5.281052,1.642699,4.562352,2,0.333333,0.000000,0.213373,0.666667,0.102499,1.421386,27,2,0.875038,0.331421,0.549376,0.365327,0.521745
5,14,1,5.500000,14.500000,1.500000,23,planar,planar,0.076164,0.053981,0.000958,0.291247,0.696169,0.012584,0.987416,0.015795,2.351371,81.191209,0.325100,-78.839838,0.636649,7.330764,1.508496,6.694115,2,0.333333,0.000000,0.167185,0.666667,0.121857,1.359033,21,2,0.780358,0.438235,0.580981,0.314378,0.462711
5,15,-1,5.500000,15.500000,-0.500000,29,linear,linear,0.105056,0.020570,0.000462,0.804195,0.191406,0.004399,0.995601,0.009995,2.182329,103.690340,0.319099,-101.508011,0.669499,7.724576,1.501150,7.055077,1,0.166667,0.000000,0.009737,0.333333,0.042925,0.779812,16,2,0.752840,0.511659,0.578718,0.288347,0.267125
5,15,1,5.500000,15.500000,1.500000,22,planar,planar,0.192118,0.051058,0.000680,0.734238,0.262225,0.003537,0.996463,0.018820,2.272009,17.267635,0.477145,-14.995625,0.847209,3.010057,1.845403,2.162848,2,0.333333,0.000000,0.227679,0.666667,0.073516,1.440700,17,2,0.699885,0.567138,0.516362,0.263573,0.390760
6,-16,1,6.500000,-15.500000,1.500000,15,planar,planar,0.145468,0.105260,0.001159,0.276410,0.715621,0.007970,0.992030,0.026086,2.352610,0.506689,0.476180,1.845921,0.520109,0.494468,1.511605,-0.025640,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0,0,0.000000,0.000000,0.000000,0.000000,0.130869
6,-13,1,6.500000,-12.500000,1.500000,26,corner_like,corner_like,0.066003,0.019235,0.008294,0.708578,0.165763,0.125659,0.874341,0.021918,2.719286,9.790399,0.282013,-7.071113,0.790552,2.375357,1.781209,1.584804,2,0.333333,0.000000,0.437412,0.666667,0.042676,1.723839,11,2,0.804676,0.627976,0.879170,0.264119,0.509296
6,-13,2,6.500000,-12.500000,2.500000,16,planar,planar,0.095421,0.027162,0.009082,0.715343,0.189480,0.095177,0.904823,0.028659,2.676499,2.551196,0.344686,0.125303,0.769438,0.022268,1.769438,-0.747170,3,0.500000,0.333333,0.546529,0.412698,0.084770,1.458449,11,2,0.835381,0.404014,0.697623,0.335314,0.521570
6,-13,3,6.500000,-12.500000,3.500000,16,linear,linear,0.102788,0.025503,0.000672,0.751887,0.241572,0.006541,0.993459,0.012079,2.207483,6.132580,0.324732,-3.925097,0.730102,1.740974,1.678925,1.010872,2,0.333333,0.000000,0.240010,0.666667,0.070325,1.457346,9,3,0.917659,0.374908,0.693386,0.722059,0.745113
6,-12,2,6.500000,-11.500000,2.500000,17,linear,linear,0.077022,0.013391,0.000472,0.826143,0.167728,0.006129,0.993871,0.007867,2.106711,4.226507,0.267433,-2.119796,0.535812,1.003867,1.366971,0.468055,2,0.333333,0.333333,0.450001,0.066667,0.083761,0.947502,13,2,0.868025,0.315774,0.660552,0.368530,0.423824
6,-11,2,6.500000,-10.500000,2.500000,24,planar,planar,0.077104,0.054312,0.001873,0.295609,0.680100,0.024291,0.975709,0.019869,2.511832,4.298690,0.330812,-1.786858,0.664748,1.360442,1.632466,0.695693,2,0.333333,0.333333,0.028545,0.081481,0.253732,0.394833,20,2,0.787429,0.378342,0.683603,0.332958,0.329232
6,-10,1,6.500000,-9.500000,1.500000,17,linear,linear,0.088879,0.000066,0.000000,0.999254,0.000746,0.000000,1.000000,0.000053,0.989249,185.781966,0.251624,-184.792717,0.344681,9.624210,0.684949,9.279528,2,0.333333,0.000000,0.769373,0.666667,0.014819,2.171987,25,1,0.594236,0.791348,0.476434,0.000000,0.435241
6,-10,2,6.500000,-9.500000,2.500000,28,planar,planar,0.080104,0.026933,0.007347,0.663778,0.244502,0.091720,0.908280,0.025120,2.730923,3.060701,0.311519,-0.329778,0.648840,0.582678,1.569024,-0.066161,3,0.500000,0.333333,0.298925,0.364780,0.142073,1.071474,18,1,0.658329,0.671879,0.694667,0.000000,0.451774
6,-9,-1,6.500000,-8.500000,-0.500000,43,linear,linear,0.083171,0.014849,0.000589,0.821460,0.171457,0.007083,0.992917,0.008994,2.242364,105.675904,0.289806,-103.433540,0.620225,7.727427,1.558456,7.107202,3,0.500000,0.000000,0.567374,1.000000,0.054604,2.265956,28,2,0.559053,0.796052,0.902998,0.182767,0.541389
6,-9,0,6.500000,-8.500000,0.500000,42,linear,linear,0.078996,0.011189,0.000292,0.858362,0.137939,0.003699,0.996301,0.006369,2.080854,129.051107,0.276719,-126.970253,0.491955,7.843732,1.415962,7.351777,4,0.666667,0.333333,0.602117,0.691756,0.090116,1.840456,33,1,0.565094,0.763503,0.693769,0.000000,0.538150
6,-9,1,6.500000,-8.500000,1.500000,50,corner_like,corner_like,0.093698,0.049993,0.013538,0.466441,0.389069,0.144490,0.855510,0.039878,2.843025,2.542449,0.354794,0.300576,0.503403,0.092292,1.355511,-0.411111,4,0.666667,0.666667,0.478817,0.286430,0.191907,1.094809,28,1,0.571369,0.757157,0.479561,0.000000,0.352247
6,-9,2,6.500000,-8.500000,2.500000,29,planar,planar,0.140840,0.055634,0.011376,0.604989,0.314236,0.080775,0.919225,0.044671,2.794684,4.215598,0.400673,-1.420914,0.575131,1.062107,1.440898,0.486976,4,0.666667,0.666667,0.256423,0.130890,0.260739,0.623483,22,2,0.713036,0.607954,0.493011,0.254685,0.272245
6,-9,3,6.500000,-8.500000,3.500000,37,planar,planar,0.085992,0.025774,0.004364,0.700277,0.248971,0.050752,0.949248,0.021307,2.690014,39.698464,0.308710,-37.008450,0.552388,3.479725,1.425888,2.927337,1,0.166667,0.000000,0.700856,0.333333,0.013548,1.712822,14,2,0.546194,0.803390,0.956886,0.179271,0.441335
6,-8,-2,6.500000,-7.500000,-1.500000,27,planar,planar,0.123622,0.038195,0.000057,0.691036,0.308499,0.000464,0.999536,0.006471,1.945898,135.829030,0.347368,-133.883131,0.510638,7.207337,1.134528,6.696699,3,0.500000,0.000000,0.295219,1.000000,0.106668,1.898545,25,2,0.715568,0.695849,0.938566,0.231009,0.530469
6,-8,-1,6.500000,-7.500000,-0.500000,90,planar,planar,0.087902,0.076190,0.000112,0.133239,0.865488,0.001274,0.998726,0.009085,2.053423,33.231572,0.380225,-31.178149,0.345697,2.987902,1.197400,2.642204,5,0.833333,0.666667,0.321105,0.679114,0.469586,1.313851,32,2,0.687196,0.719198,0.929535,0.220453,0.441871
6,-8,0,6.500000,-7.500000,0.500000,92,planar,planar,0.091343,0.072731,0.000384,0.203760,0.792033,0.004207,0.995793,0.013667,2.228726,11.177015,0.381785,-8.948289,0.403941,1.596830,1.291455,1.192889,4,0.666667,0.666667,0.166083,0.146602,0.479974,0.518807,37,2,0.668554,0.695981,0.712101,0.223892,0.237740
6,-8,1,6.500000,-7.500000,1.500000,88,planar,planar,0.086186,0.072322,0.000124,0.160866,0.837695,0.001439,0.998561,0.009177,2.061519,4.463247,0.375430,-2.401728,0.340111,0.506606,1.158700,0.166495,4,0.666667,0.666667,0.048790,0.232130,0.566920,0.454543,29,1,0.543100,0.765580,0.419676,0.000000,0.068321
6,-8,2,6.500000,-7.500000,2.500000,46,planar,planar,0.104546,0.032806,0.004314,0.686202,0.272538,0.041260,0.958740,0.024549,2.712471,5.182365,0.336629,-2.469894,0.595477,1.198737,1.492969,0.603260,3,0.500000,0.333333,0.094283,0.441860,0.197357,0.879995,23,2,0.618646,0.685256,0.491285,0.219131,0.289658
6,-7,-2,6.500000,-6.500000,-1.500000,29,planar,planar,0.088567,0.048698,0.000756,0.450153,0.541316,0.008531,0.991469,0.014826,2.316371,74.608544,0.345521,-72.292173,0.641632,6.609793,1.582356,5.968161,3,0.500000,0.333333,0.293271,0.418605,0.209912,1.123047,27,2,0.717416,0.661452,0.953184,0.240729,0.450754
6,-7,-1,6.500000,-6.500000,-0.500000,126,planar,planar,0.100079,0.081872,0.000349,0.181932,0.814584,0.003484,0.996516,0.014189,2.218806,29.953799,0.400662,-27.734993,0.421881,3.201032,1.267126,2.779151,4,0.666667,0.666667,0.196229,0.225358,0.470614,0.646136,34,2,0.650827,0.720658,0.958697,0.214743,0.272038
6,-7,0,6.500000,-6.500000,0.500000,105,planar,planar,0.086747,0.063358,0.000237,0.269624,0.727641,0.002735,0.997265,0.010925,2.144193,14.666861,0.364575,-12.522668,0.542307,1.808574,1.423339,1.266267,4,0.666667,0.666667,0.004113,0.067054,0.545752,0.212646,40,2,0.593192,0.733743,0.764039,0.203017,0.170778
6,-7,1,6.500000,-6.500000,1.500000,107,planar,planar,0.086685,0.076692,0.000308,0.115286,0.881165,0.003549,0.996451,0.012694,2.190348,3.204201,0.378233,-1.013854,0.372706,0.378476,1.169277,0.005770,4,0.666667,0.666667,0.033344,0.155369,0.593859,0.349253,31,1,0.517498,0.829805,0.350951,0.000000,0.010613
6,-7,2,6.500000,-6.500000,2.500000,57,corner_like,corner_like,0.072657,0.033849,0.013937,0.534125,0.274050,0.191825,0.808175,0.032484,2.840067,3.042562,0.321926,-0.202495,0.460731,0.273239,1.277826,-0.187491,3,0.500000,0.333333,0.063252,0.368932,0.183530,0.757882,27,1,0.544585,0.735645,0.468111,0.000000,0.278069
6,-7,4,6.500000,-6.500000,4.500000,17,linear,linear,0.069196,0.007771,0.000524,0.887690,0.104732,0.007578,0.992422,0.006557,2.085398,69.090408,0.250069,-67.005010,0.493220,5.953185,1.424614,5.459966,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,12,2,0.875104,0.359103,0.474486,0.356962,0.183233
6,-6,-2,6.500000,-5.500000,-1.500000,16,linear,linear,0.020309,0.000479,0.000000,0.976417,0.023582,0.000001,0.999999,0.000047,1.197120,242.510523,0.120599,-241.313404,0.361926,14.387924,0.909154,14.025998,3,0.500000,0.000000,0.309562,1.000000,0.069365,1.917909,26,2,0.674666,0.645202,0.931622,0.238363,0.537425
6,-6,-1,6.500000,-5.500000,-0.500000,112,planar,planar,0.091910,0.055926,0.000309,0.391514,0.605125,0.003362,0.996638,0.011667,2.187999,67.574569,0.357127,-65.386570,0.327279,5.193782,1.085195,4.866503,4,0.666667,0.666667,0.212533,0.267075,0.389615,0.714035,33,2,0.604613,0.722217,0.948069,0.207591,0.302517
6,-6,0,6.500000,-5.500000,0.500000,117,planar,planar,0.089751,0.062511,0.002367,0.303500,0.670124,0.026376,0.973624,0.023682,2.653386,12.239460,0.365349,-9.586074,0.432714,1.350667,1.264480,0.917953,4,0.666667,0.666667,0.015246,0.070282,0.509675,0.231227,40,2,0.550122,0.741926,0.767106,0.194820,0.190640
6,-6,1,6.500000,-5.500000,1.500000,124,planar,planar,0.083720,0.071359,0.000698,0.147642,0.844018,0.008340,0.991660,0.016097,2.366287,2.855350,0.367864,-0.489063,0.555844,0.509942,1.421309,-0.045901,4,0.666667,0.666667,0.089802,0.164079,0.543505,0.435053,31,1,0.355024,0.892913,0.254040,0.000000,0.038342
6,-6,2,6.500000,-5.500000,2.500000,57,corner_like,corner_like,0.064029,0.031202,0.012360,0.512689,0.294268,0.193043,0.806957,0.029120,2.828216,5.701455,0.307717,-2.873240,0.444042,1.064902,1.361736,0.620860,3,0.500000,0.333333,0.181907,0.413333,0.164704,0.966908,26,1,0.468364,0.833958,0.234539,0.000000,0.286899
6,-5,-1,6.500000,-4.500000,-0.500000,137,planar,planar,0.071822,0.062794,0.000952,0.125694,0.861056,0.013250,0.986750,0.016251,2.440250,2.986113,0.342655,-0.545863,0.499436,0.545414,1.269250,0.045978,3,0.500000,0.333333,0.002613,0.357257,0.383641,0.663177,31,2,0.804520,0.529932,0.715232,0.292532,0.334771
6,-5,0,6.500000,-4.500000,0.500000,145,planar,planar,0.082464,0.068979,0.000699,0.163525,0.828001,0.008474,0.991526,0.015841,2.368640,7.811814,0.361656,-5.443175,0.441216,1.422011,1.224454,0.980796,4,0.666667,0.666667,0.004342,0.098646,0.587594,0.247706,39,2,0.696491,0.606491,0.630800,0.252329,0.155783
6,-5,1,6.500000,-4.500000,1.500000,144,planar,planar,0.084082,0.064698,0.000342,0.230530,0.765401,0.004069,0.995931,0.012301,2.212475,24.711518,0.358919,-22.499043,0.383253,2.893839,1.159232,2.510586,4,0.666667,0.666667,0.017618,0.153359,0.554120,0.325813,30,1,0.494817,0.798131,0.259752,0.000000,0.014579
6,-5,2,6.500000,-4.500000,2.500000,93,planar,planar,0.089820,0.051790,0.009722,0.423400,0.468358,0.108242,0.891758,0.035629,2.845850,2.067495,0.365975,0.778354,0.577642,0.032784,1.570430,-0.544858,5,0.833333,0.666667,0.057137,0.566667,0.440835,0.833801,27,1,0.414772,0.863520,0.299865,0.000000,0.187451
6,-5,3,6.500000,-4.500000,3.500000,72,planar,planar,0.094566,0.088044,0.002875,0.068965,0.900634,0.030401,0.969599,0.028820,2.682454,2.533097,0.404550,0.149357,0.480612,0.425172,1.403136,-0.055440,3,0.500000,0.333333,0.047404,0.446043,0.374397,0.821309,21,2,0.563724,0.776359,0.270191,0.139358,0.158386
6,-5,4,6.500000,-4.500000,4.500000,46,planar,planar,0.102568,0.025969,0.004102,0.746811,0.213200,0.039988,0.960012,0.022189,2.697305,23.364201,0.337341,-20.666896,0.488121,1.618202,1.321754,1.130081,2,0.333333,0.000000,0.063948,0.666667,0.081443,1.219663,15,2,0.654156,0.726922,0.319433,0.173300,0.219995
6,-4,-1,6.500000,-3.500000,-0.500000,97,planar,planar,0.112523,0.032106,0.000053,0.714677,0.284855,0.000468,0.999532,0.005753,1.990315,25.841836,0.341384,-23.851521,0.367259,3.045647,1.052323,2.678387,3,0.500000,0.333333,0.057112,0.382139,0.214386,0.764121,30,3,0.789585,0.367115,0.659839,0.673263,0.626199
6,-4,0,6.500000,-3.500000,0.500000,204,planar,planar,0.089100,0.069789,0.000052,0.216738,0.782682,0.000581,0.999419,0.006852,2.014041,44.725634,0.372617,-42.711593,0.281752,3.483233,1.025951,3.201480,4,0.666667,0.666667,0.023282,0.227862,0.559034,0.415413,39,3,0.710110,0.475513,0.590255,0.580757,0.347523
6,-4,1,6.500000,-3.500000,1.500000,203,planar,planar,0.088205,0.072046,0.000069,0.183194,0.816021,0.000785,0.999215,0.007606,2.029818,71.075304,0.375719,-69.045486,0.286555,4.590715,1.029939,4.304160,4,0.666667,0.666667,0.030911,0.187331,0.568622,0.381127,31,2,0.568383,0.632654,0.292682,0.173488,0.026982
6,-4,2,6.500000,-3.500000,2.500000,123,corner_like,corner_like,0.099303,0.070875,0.018033,0.286275,0.532131,0.181593,0.818407,0.050254,2.899807,0.483486,0.401630,2.416321,0.522056,0.425728,1.363226,-0.096328,5,0.833333,0.666667,0.030699,0.585260,0.464794,0.818563,29,1,0.442340,0.803766,0.369613,0.000000,0.195711
6,-4,3,6.500000,-3.500000,3.500000,74,planar,planar,0.113632,0.072085,0.000628,0.365627,0.628847,0.005526,0.994474,0.017262,2.331381,1.650694,0.405569,0.680687,0.390031,0.115418,1.248178,-0.274613,4,0.666667,0.666667,0.062911,0.217646,0.472803,0.457674,24,2,0.543948,0.744826,0.376933,0.172841,0.061260
6,-4,4,6.500000,-3.500000,4.500000,66,planar,planar,0.079756,0.021167,0.001277,0.734599,0.249392,0.016009,0.983991,0.012918,2.465372,44.124075,0.293530,-41.658704,0.574867,4.108835,1.510196,3.533968,3,0.500000,0.333333,0.081708,0.404558,0.197674,0.821986,19,2,0.651862,0.671097,0.418332,0.217492,0.197397
6,-3,-2,6.500000,-2.500000,-1.500000,24,linear,linear,0.024389,0.000528,0.000000,0.978368,0.021629,0.000003,0.999997,0.000095,1.251634,88.120984,0.135600,-86.869350,0.350375,8.304173,0.916208,7.953799,2,0.333333,0.000000,0.320051,0.666667,0.045383,1.565402,23,2,0.808967,0.432997,0.716387,0.321528,0.590740
6,-3,-1,6.500000,-2.500000,-0.500000,184,corner_like,corner_like,0.066547,0.054791,0.015990,0.176646,0.583078,0.240277,0.759723,0.038776,2.892605,2.920323,0.349195,-0.027718,0.484120,0.256911,1.351462,-0.227208,4,0.666667,0.666667,0.403994,0.340637,0.256244,1.053426,29,2,0.696448,0.532123,0.817167,0.272456,0.483447
6,-3,0,6.500000,-2.500000,0.500000,288,corner_like,corner_like,0.102581,0.079187,0.014803,0.228049,0.627649,0.144302,0.855698,0.049358,2.904474,0.462587,0.418114,2.441887,0.688554,0.505604,1.590209,-0.182950,4,0.666667,0.666667,0.119043,0.106960,0.415498,0.411697,39,3,0.741958,0.505091,0.631018,0.576362,0.435510
6,-3,1,6.500000,-2.500000,1.500000,276,corner_like,corner_like,0.097399,0.076211,0.015244,0.217533,0.625951,0.156516,0.843484,0.048368,2.904764,0.101167,0.410693,2.803596,0.645549,0.726795,1.543874,0.081246,4,0.666667,0.666667,0.036439,0.137007,0.451003,0.333233,35,2,0.609620,0.658006,0.403330,0.209561,0.106306
6,-3,2,6.500000,-2.500000,2.500000,169,corner_like,corner_like,0.090758,0.056931,0.016963,0.372718,0.440382,0.186900,0.813100,0.044420,2.898913,0.608080,0.376530,2.290833,0.380568,0.392252,1.148041,0.011684,5,0.833333,0.666667,0.015238,0.512172,0.426286,0.717294,33,1,0.418929,0.802904,0.419575,0.000000,0.206636
6,-3,3,6.500000,-2.500000,3.500000,150,planar,planar,0.102741,0.078654,0.000561,0.234450,0.760092,0.005458,0.994542,0.016548,2.321516,1.296418,0.401370,1.025098,0.398978,0.053152,1.280816,-0.345825,4,0.666667,0.666667,0.069232,0.287403,0.522564,0.542939,28,2,0.517844,0.764490,0.398312,0.171036,0.084006
6,-3,4,6.500000,-2.500000,4.500000,71,planar,planar,0.092032,0.024645,0.000739,0.732219,0.259748,0.008033,0.991967,0.011880,2.341854,56.065531,0.314712,-53.723677,0.593967,5.365471,1.456186,4.771505,3,0.500000,0.333333,0.084515,0.391667,0.200776,0.811595,22,2,0.618200,0.698144,0.432813,0.210398,0.215850
6,-2,-1,6.500000,-1.500000,-0.500000,68,corner_like,corner_like,0.052485,0.028530,0.012426,0.456411,0.306842,0.236747,0.763253,0.026499,2.830706,2.383952,0.290708,0.446755,0.462678,0.511032,1.418590,0.048354,3,0.500000,0.000000,0.731711,1.000000,0.034425,2.487809,32,3,0.800005,0.358876,0.678311,0.682392,0.904944
6,-2,0,6.500000,-1.500000,0.500000,160,corner_like,corner_like,0.097305,0.050155,0.021245,0.484557,0.297114,0.218329,0.781671,0.046979,2.907041,0.802723,0.390485,2.104318,0.454402,0.239079,1.397750,-0.215324,4,0.666667,0.666667,0.452482,0.435880,0.170354,1.223652,42,3,0.754150,0.470973,0.627624,0.600044,0.674209
6,-2,1,6.500000,-1.500000,1.500000,275,corner_like,corner_like,0.083015,0.073645,0.020624,0.112870,0.638696,0.248434,0.751566,0.050144,2.917806,0.038385,0.399284,2.879421,0.452365,0.850912,1.297626,0.398547,4,0.666667,0.666667,0.090424,0.133429,0.411250,0.402177,37,2,0.628517,0.634432,0.422651,0.224544,0.142315
6,-2,2,6.500000,-1.500000,2.500000,201,volumetric,volumetric,0.092202,0.078690,0.031322,0.146544,0.513751,0.339705,0.660295,0.061024,2.931127,0.641329,0.423576,2.289798,0.637741,0.458751,1.513420,-0.178990,5,0.833333,0.666667,0.024826,0.418526,0.417852,0.627226,34,1,0.460109,0.783434,0.371858,0.000000,0.162448
6,-2,3,6.500000,-1.500000,3.500000,197,corner_like,corner_like,0.085001,0.074686,0.018319,0.121348,0.663133,0.215519,0.784481,0.048812,2.908558,0.957371,0.399379,1.951188,0.460166,0.431260,1.322113,-0.028907,4,0.666667,0.666667,0.073114,0.190385,0.436010,0.441461,29,2,0.494248,0.774650,0.408307,0.168397,0.129851
6,-2,4,6.500000,-1.500000,4.500000,94,planar,planar,0.080966,0.023638,0.007286,0.708046,0.201961,0.089993,0.910007,0.024070,2.796464,14.993761,0.305005,-12.197297,0.485554,0.843248,1.324642,0.357694,4,0.666667,0.333333,0.222748,0.735568,0.180621,1.376502,22,2,0.595250,0.707174,0.461171,0.210026,0.420401
6,-1,0,6.500000,-0.500000,0.500000,50,linear,linear,0.084877,0.000082,0.000001,0.999038,0.000955,0.000006,0.999994,0.000155,1.043067,174.518252,0.249945,-173.475185,0.377388,8.204302,0.690523,7.826914,3,0.500000,0.333333,0.868569,0.366197,0.019585,1.842052,42,2,0.699960,0.511712,0.631850,0.278627,0.497099
6,-1,1,6.500000,-0.500000,1.500000,153,planar,planar,0.110414,0.036884,0.010383,0.665945,0.240021,0.094034,0.905966,0.034838,2.857973,1.232856,0.364033,1.625116,0.382107,0.208924,1.102596,-0.173184,5,0.833333,0.666667,0.201427,0.596363,0.286503,1.061259,37,2,0.609337,0.622395,0.423979,0.224966,0.328882
6,-1,2,6.500000,-0.500000,2.500000,141,corner_like,corner_like,0.090656,0.055463,0.017494,0.388198,0.418827,0.192975,0.807025,0.044473,2.896618,0.858435,0.381956,2.038183,0.453945,0.441275,1.251833,-0.012670,5,0.833333,0.666667,0.022045,0.451375,0.411371,0.659607,37,1,0.488049,0.743269,0.450328,0.000000,0.209394
6,-1,3,6.500000,-0.500000,3.500000,229,planar,planar,0.086859,0.082204,0.000291,0.053591,0.943057,0.003352,0.996648,0.012763,2.192489,0.381435,0.384513,1.811054,0.323057,0.418154,1.147281,0.095098,4,0.666667,0.666667,0.074768,0.065554,0.593268,0.306379,32,2,0.500644,0.732590,0.498628,0.189976,0.084469
6,-1,4,6.500000,-0.500000,4.500000,108,planar,planar,0.082197,0.031860,0.000507,0.612395,0.381439,0.006166,0.993834,0.010990,2.272670,58.549207,0.318283,-56.276537,0.609034,5.097394,1.593399,4.488361,3,0.500000,0.333333,0.084360,0.340278,0.231845,0.754858,25,2,0.601375,0.659861,0.541661,0.222941,0.262282
6,0,-2,6.500000,0.500000,-1.500000,46,linear,linear,0.095636,0.012547,0.002709,0.868807,0.102871,0.028322,0.971678,0.014813,2.588665,48.431337,0.317523,-45.842671,0.627194,5.092191,1.627194,4.464997,3,0.500000,0.000000,0.307893,1.000000,0.077455,1.915655,24,2,0.699495,0.459787,0.810307,0.292628,0.607956
6,0,-1,6.500000,0.500000,-0.500000,153,planar,planar,0.081864,0.024314,0.000483,0.703000,0.291098,0.005902,0.994098,0.009871,2.259327,51.799284,0.301435,-49.539956,0.529559,5.327037,1.438264,4.797478,3,0.500000,0.333333,0.292274,0.539419,0.161565,1.254598,31,2,0.641546,0.541808,0.832196,0.260053,0.512379
6,0,0,6.500000,0.500000,0.500000,195,planar,planar,0.091868,0.043665,0.005894,0.524696,0.411146,0.064158,0.935842,0.028701,2.807320,3.962729,0.346435,-1.155408,0.615647,0.728189,1.524445,0.112542,4,0.666667,0.666667,0.245639,0.245683,0.299124,0.735196,41,2,0.612122,0.605267,0.696379,0.238587,0.379549
6,0,1,6.500000,0.500000,1.500000,144,planar,planar,0.115101,0.037598,0.000173,0.673351,0.325149,0.001501,0.998499,0.009076,2.098115,10.738669,0.352224,-8.640554,0.391154,1.794422,1.111825,1.403268,5,0.833333,0.666667,0.024647,0.470014,0.414807,0.683622,36,1,0.469549,0.779340,0.534590,0.000000,0.204526
6,0,2,6.500000,0.500000,2.500000,147,corner_like,corner_like,0.097935,0.056219,0.020919,0.425952,0.360448,0.213600,0.786400,0.048654,2.906883,0.652929,0.394438,2.253954,0.495325,0.488686,1.334094,-0.006639,5,0.833333,0.666667,0.084623,0.468237,0.353696,0.762635,37,1,0.452001,0.775666,0.511062,0.000000,0.266454
6,0,3,6.500000,0.500000,3.500000,224,planar,planar,0.087653,0.078557,0.000333,0.103766,0.892440,0.003794,0.996206,0.013181,2.215793,0.213555,0.381933,2.002238,0.440397,0.586407,1.286935,0.146010,4,0.666667,0.666667,0.084368,0.100321,0.566934,0.357582,32,2,0.512835,0.725165,0.507619,0.193499,0.099652
6,0,4,6.500000,0.500000,4.500000,98,planar,planar,0.079490,0.031046,0.000642,0.609430,0.382495,0.008076,0.991924,0.011658,2.323386,55.662575,0.308841,-53.339189,0.606060,4.709985,1.510773,4.103925,3,0.500000,0.333333,0.081219,0.360000,0.232647,0.772312,25,2,0.605805,0.654688,0.539706,0.224954,0.265895
6,1,-2,6.500000,1.500000,-1.500000,140,planar,planar,0.095405,0.075685,0.002848,0.206696,0.763456,0.029848,0.970152,0.027396,2.697281,25.500334,0.396449,-22.803053,0.492209,2.686036,1.484075,2.193828,4,0.666667,0.333333,0.244264,0.779376,0.326349,1.453738,23,2,0.691066,0.443932,0.783246,0.295280,0.554334
6,1,-1,6.500000,1.500000,-0.500000,280,planar,planar,0.086962,0.082273,0.004516,0.053919,0.894151,0.051930,0.948070,0.031850,2.785347,6.106395,0.391246,-3.321048,0.431125,0.337460,1.242371,-0.093665,4,0.666667,0.666667,0.222014,0.210116,0.473546,0.664180,30,2,0.629606,0.550721,0.794303,0.255619,0.340868
6,1,0,6.500000,1.500000,0.500000,291,planar,planar,0.086853,0.076756,0.005969,0.116262,0.815017,0.068720,0.931280,0.034139,2.822523,0.937995,0.388266,1.884528,0.537268,0.423742,1.463686,-0.113526,4,0.666667,0.666667,0.034062,0.045077,0.551041,0.228901,40,2,0.644593,0.601380,0.667714,0.245020,0.221064
6,1,1,6.500000,1.500000,1.500000,266,planar,planar,0.084299,0.073161,0.003460,0.132117,0.826835,0.041048,0.958952,0.027738,2.740251,1.619596,0.376810,1.120655,0.371924,0.312803,1.185122,-0.059121,4,0.666667,0.666667,0.005968,0.137710,0.578577,0.292872,34,1,0.505840,0.792378,0.429097,0.000000,0.070594
6,1,2,6.500000,1.500000,2.500000,206,corner_like,corner_like,0.092500,0.081608,0.017013,0.117743,0.698335,0.183922,0.816078,0.050453,2.907500,0.223812,0.408355,2.683688,0.385613,0.638749,1.249896,0.253136,5,0.833333,0.666667,0.136576,0.406616,0.484227,0.764988,35,1,0.563871,0.707929,0.369552,0.000000,0.186456
